customer_id,monthly_fee,tenure_months,support_tickets,logins_per_month,churn
7502,30,42,0,21,0
7503,50,1,2,51,0
7504,50,38,1,39,0
7505,20,35,0,39,0
7506,100,7,2,19,0
7507,10,45,1,8,0
7508,100,13,1,38,0
7509,30,1,2,3,0
7510,100,14,2,22,0
7511,30,29,4,1,1
7512,30,3,2,38,0
7513,10,46,0,55,0
7514,20,24,1,52,0
7515,10,1,3,52,0
7516,100,10,2,19,0
7517,30,13,1,21,0
7518,50,36,4,13,1
7519,50,9,4,27,0
7520,30,14,0,17,0
7521,10,36,0,54,0
7522,20,10,2,50,1
7523,10,40,2,20,0
7524,30,23,3,30,0
7525,30,35,3,38,0
7526,20,7,1,11,0
7527,100,42,1,27,0
7528,100,35,2,38,0
7529,20,2,1,28,0
7530,100,15,3,26,0
7531,50,9,3,39,1
7532,100,47,2,33,0
7533,100,17,2,32,0
7534,100,39,2,54,0
7535,50,18,1,25,0
7536,100,15,0,24,0
7537,50,18,2,40,0
7538,20,24,2,27,0
7539,10,23,0,46,0
7540,20,12,2,22,0
7541,10,23,1,20,0
7542,20,21,0,33,0
7543,10,26,2,5,0
7544,10,8,5,29,0
7545,30,30,1,5,0
7546,10,34,1,46,0
7547,10,2,4,39,0
7548,30,5,0,17,0
7549,100,31,1,29,0
7550,100,33,0,11,0
7551,30,4,1,22,0
7552,50,6,3,31,0
7553,10,23,2,39,1
7554,10,45,3,1,0
7555,30,19,2,15,0
7556,30,43,1,19,0
7557,50,45,0,10,0
7558,100,8,1,9,0
7559,20,39,3,13,0
7560,100,13,0,56,1
7561,10,1,2,45,0
7562,30,6,2,26,0
7563,50,7,2,6,0
7564,100,27,0,40,0
7565,50,15,1,44,0
7566,100,34,2,2,0
7567,10,23,3,29,0
7568,20,24,3,48,0
7569,50,15,1,12,0
7570,50,35,0,23,0
7571,20,4,3,50,0
7572,50,44,1,3,0
7573,50,37,0,50,1
7574,100,17,1,11,1
7575,100,31,0,5,0
7576,20,38,1,45,0
7577,10,10,0,10,0
7578,50,27,1,53,0
7579,10,42,0,54,0
7580,20,6,2,47,0
7581,20,6,2,6,1
7582,100,15,1,16,1
7583,50,4,0,31,0
7584,30,40,2,23,0
7585,20,7,2,30,1
7586,50,45,6,40,0
7587,10,47,1,20,0
7588,100,26,1,25,0
7589,10,31,1,35,0
7590,20,2,2,5,0
7591,20,28,2,47,0
7592,10,42,2,3,0
7593,20,13,3,47,0
7594,50,18,2,34,0
7595,20,30,1,12,1
7596,100,11,3,27,0
7597,50,13,0,5,0
7598,30,24,0,41,0
7599,20,29,0,22,0
7600,20,5,3,4,0
7601,100,35,2,55,0
7602,100,19,2,58,0
7603,10,13,2,53,0
7604,10,5,3,28,0
7605,10,44,1,7,0
7606,100,14,0,48,1
7607,10,38,1,45,0
7608,10,22,2,34,0
7609,30,9,0,2,1
7610,10,40,1,9,0
7611,20,26,0,15,0
7612,100,45,1,31,0
7613,50,5,1,36,0
7614,30,29,1,49,0
7615,100,22,0,41,0
7616,100,3,2,15,0
7617,20,28,0,33,0
7618,10,38,1,31,0
7619,20,14,0,27,0
7620,10,47,1,2,0
7621,10,14,1,9,0
7622,100,43,0,43,0
7623,10,11,1,51,0
7624,30,9,0,59,0
7625,30,38,2,1,0
7626,30,47,2,19,0
7627,100,44,0,9,0
7628,20,6,0,2,0
7629,50,1,2,37,0
7630,10,25,0,49,0
7631,50,16,1,58,0
7632,20,15,2,1,0
7633,20,34,0,46,0
7634,100,17,0,12,0
7635,30,3,0,55,0
7636,30,3,1,26,0
7637,20,37,1,10,0
7638,100,17,2,51,0
7639,100,38,1,47,0
7640,10,1,0,1,0
7641,30,7,2,1,0
7642,20,26,0,43,0
7643,50,47,1,31,0
7644,30,39,0,11,0
7645,10,19,0,5,0
7646,100,30,3,35,0
7647,20,43,0,11,0
7648,30,14,3,4,0
7649,50,13,1,38,0
7650,10,20,0,50,0
7651,10,26,2,39,0
7652,30,27,1,21,1
7653,50,25,2,56,1
7654,10,9,1,36,0
7655,20,41,1,46,1
7656,10,12,1,28,0
7657,50,10,2,8,0
7658,100,6,1,20,0
7659,100,34,0,43,1
7660,30,41,1,46,0
7661,50,19,3,21,0
7662,10,6,0,35,0
7663,10,2,3,43,0
7664,100,15,0,32,0
7665,100,17,2,36,0
7666,20,16,1,41,0
7667,100,28,2,5,0
7668,20,21,3,45,0
7669,10,8,2,52,0
7670,20,10,2,4,0
7671,20,10,2,7,0
7672,30,10,2,34,0
7673,100,9,3,20,1
7674,20,28,2,51,1
7675,10,24,3,7,0
7676,50,19,2,52,0
7677,20,33,2,24,0
7678,100,4,1,21,0
7679,30,3,1,57,0
7680,10,42,0,9,0
7681,30,12,0,19,1
7682,50,18,1,57,0
7683,20,23,1,20,0
7684,20,20,3,57,0
7685,100,6,0,28,0
7686,20,34,2,32,0
7687,10,42,0,34,1
7688,50,2,1,53,0
7689,30,30,1,16,0
7690,50,9,2,38,0
7691,20,27,1,51,0
7692,30,42,0,50,0
7693,100,34,4,17,0
7694,50,40,1,11,0
7695,30,24,1,55,0
7696,30,17,3,4,0
7697,30,29,2,56,0
7698,10,36,0,40,1
7699,50,12,1,56,0
7700,30,31,2,50,0
7701,50,9,2,45,0
7702,30,19,3,53,0
7703,100,46,1,40,0
7704,100,46,1,42,0
7705,100,17,1,18,1
7706,20,2,0,50,1
7707,30,40,0,49,0
7708,20,5,1,48,0
7709,50,39,1,6,0
7710,20,16,2,46,0
7711,50,17,0,32,0
7712,50,27,1,5,0
7713,50,7,1,15,0
7714,20,8,0,45,0
7715,30,8,2,16,1
7716,20,23,2,48,0
7717,30,32,2,17,0
7718,30,43,2,59,0
7719,50,47,2,56,0
7720,20,18,0,56,0
7721,30,38,4,37,0
7722,100,12,1,43,0
7723,30,15,1,15,0
7724,100,28,1,35,0
7725,20,38,1,8,0
7726,20,31,2,35,0
7727,20,9,1,36,0
7728,30,8,1,27,0
7729,10,46,0,14,0
7730,30,19,1,55,0
7731,30,8,2,23,0
7732,50,34,0,20,0
7733,50,4,0,57,0
7734,30,31,1,6,0
7735,100,38,0,24,0
7736,50,3,3,23,0
7737,30,35,2,36,0
7738,10,19,2,12,0
7739,100,43,1,2,0
7740,20,29,3,27,0
7741,30,10,0,32,0
7742,30,12,5,29,0
7743,100,46,0,50,0
7744,50,30,0,46,0
7745,50,30,1,40,0
7746,50,18,1,40,0
7747,20,24,1,44,0
7748,100,32,1,33,0
7749,100,9,0,29,0
7750,50,47,2,33,0
7751,50,24,1,36,0
7752,10,26,3,17,0
7753,10,3,0,10,0
7754,30,23,1,1,1
7755,30,11,0,58,0
7756,100,10,1,43,0
7757,100,36,0,53,0
7758,20,13,2,17,0
7759,20,29,2,42,1
7760,10,38,0,28,0
7761,30,13,2,38,0
7762,10,26,3,36,0
7763,10,20,1,58,1
7764,30,5,1,45,0
7765,20,20,2,27,0
7766,30,14,0,43,0
7767,50,45,2,37,0
7768,50,14,2,46,0
7769,50,8,2,25,1
7770,100,13,3,34,0
7771,20,24,0,3,0
7772,20,15,0,29,0
7773,100,1,2,35,0
7774,10,22,2,43,0
7775,50,34,2,41,0
7776,50,40,1,51,0
7777,10,3,2,10,0
7778,30,26,0,53,0
7779,30,14,0,38,1
7780,20,41,1,54,0
7781,100,8,1,38,0
7782,20,16,1,1,1
7783,30,42,2,54,0
7784,10,21,3,1,0
7785,20,10,2,32,0
7786,50,25,4,22,0
7787,50,38,1,58,0
7788,10,22,0,54,0
7789,30,47,2,19,0
7790,50,46,1,35,0
7791,50,4,3,6,0
7792,100,4,0,34,0
7793,20,30,1,15,0
7794,30,2,1,44,0
7795,20,29,2,53,1
7796,30,43,2,42,0
7797,50,36,3,51,0
7798,100,21,1,53,1
7799,20,21,1,45,0
7800,50,21,0,3,1
7801,30,4,1,50,0
7802,20,1,2,52,1
7803,20,26,0,37,0
7804,50,2,0,22,0
7805,20,9,0,45,0
7806,100,45,0,29,0
7807,100,18,3,14,0
7808,50,42,3,30,0
7809,30,41,3,15,0
7810,50,11,0,50,0
7811,100,25,0,29,0
7812,10,26,3,14,0
7813,10,36,1,51,0
7814,20,42,0,3,0
7815,20,35,2,22,0
7816,10,38,3,33,0
7817,100,3,0,23,1
7818,20,41,3,56,0
7819,50,35,5,7,1
7820,50,40,3,20,1
7821,100,22,0,7,0
7822,20,8,2,17,0
7823,50,15,2,32,0
7824,20,45,0,15,0
7825,20,7,0,13,0
7826,50,19,0,56,0
7827,10,40,0,58,0
7828,50,42,1,47,0
7829,100,17,1,58,0
7830,30,1,2,3,0
7831,50,45,0,25,0
7832,20,29,1,49,0
7833,20,13,1,32,0
7834,50,29,1,16,0
7835,30,41,1,54,1
7836,50,42,1,1,0
7837,30,6,0,56,0
7838,30,5,1,46,1
7839,100,34,1,3,0
7840,20,11,2,20,0
7841,20,9,2,28,0
7842,30,38,2,22,1
7843,20,40,4,36,0
7844,10,41,2,56,0
7845,30,9,0,41,1
7846,20,8,0,53,0
7847,10,44,2,1,1
7848,100,40,1,56,0
7849,20,3,0,14,0
7850,10,13,4,45,0
7851,50,19,5,15,0
7852,50,34,1,32,0
7853,10,32,0,18,0
7854,30,16,0,48,0
7855,30,36,1,38,0
7856,20,18,1,22,1
7857,50,14,0,16,0
7858,30,30,2,11,0
7859,30,2,3,7,0
7860,50,13,1,9,0
7861,100,27,2,1,0
7862,30,17,2,42,0
7863,10,31,2,8,1
7864,20,15,2,11,0
7865,30,20,4,5,1
7866,30,5,4,29,0
7867,100,7,1,6,0
7868,10,18,3,56,0
7869,20,11,1,56,0
7870,30,32,3,12,0
7871,20,27,1,43,0
7872,50,26,1,39,0
7873,30,37,0,7,0
7874,30,45,2,44,0
7875,50,28,1,12,0
7876,100,2,0,33,1
7877,30,20,2,56,0
7878,20,4,0,19,0
7879,10,13,1,53,0
7880,20,24,2,36,1
7881,100,38,1,58,1
7882,10,40,0,19,1
7883,20,45,0,58,0
7884,20,29,2,21,0
7885,50,36,1,19,1
7886,100,2,0,57,0
7887,50,41,2,43,0
7888,10,18,2,9,0
7889,50,8,1,45,1
7890,100,15,4,22,0
7891,30,41,3,19,1
7892,30,17,1,37,0
7893,10,23,2,11,0
7894,30,2,3,56,0
7895,50,6,2,25,0
7896,10,29,1,35,0
7897,100,27,0,5,0
7898,10,37,4,45,0
7899,10,34,1,31,1
7900,20,18,4,14,0
7901,20,42,2,13,0
7902,10,10,0,34,0
7903,30,38,2,34,1
7904,20,44,3,18,0
7905,100,17,1,6,0
7906,50,13,4,51,0
7907,20,42,0,42,0
7908,10,27,0,21,0
7909,30,2,3,40,0
7910,50,34,2,5,0
7911,20,31,2,2,0
7912,30,23,1,6,0
7913,30,7,1,50,0
7914,30,38,2,8,0
7915,10,33,1,2,1
7916,100,12,0,23,0
7917,30,45,1,20,0
7918,50,12,1,4,0
7919,20,19,5,15,0
7920,50,9,1,30,0
7921,10,10,1,56,1
7922,10,17,4,20,0
7923,50,40,4,24,0
7924,100,39,4,9,1
7925,10,41,5,56,0
7926,10,10,4,52,0
7927,50,12,2,21,0
7928,10,15,2,38,0
7929,100,31,0,41,0
7930,100,15,1,13,0
7931,100,28,2,5,0
7932,20,4,1,46,0
7933,100,36,2,14,0
7934,100,1,0,50,0
7935,20,44,2,7,0
7936,30,34,0,6,0
7937,10,47,2,59,1
7938,100,17,2,12,0
7939,10,39,1,46,0
7940,50,38,0,51,0
7941,10,44,1,16,0
7942,20,33,0,56,0
7943,10,21,1,51,1
7944,10,26,2,32,1
7945,10,46,2,42,0
7946,30,36,1,11,0
7947,30,5,2,4,0
7948,50,33,1,57,0
7949,20,1,1,29,0
7950,10,6,1,52,1
7951,10,37,1,34,0
7952,10,2,0,9,0
7953,10,5,1,10,0
7954,30,26,1,8,0
7955,50,41,0,36,0
7956,100,47,3,32,0
7957,20,13,2,45,0
7958,10,12,2,59,0
7959,50,5,2,6,0
7960,100,2,1,6,1
7961,50,4,1,27,0
7962,30,27,1,2,0
7963,100,10,1,9,0
7964,50,13,1,38,1
7965,30,44,2,5,0
7966,50,2,1,34,0
7967,50,26,1,14,0
7968,100,15,1,10,0
7969,30,46,0,47,0
7970,10,10,1,49,1
7971,20,22,3,7,0
7972,100,40,1,20,0
7973,30,25,1,11,0
7974,50,15,0,13,0
7975,30,13,0,55,1
7976,20,8,0,53,0
7977,20,21,0,17,0
7978,10,21,1,37,0
7979,10,22,2,44,0
7980,20,46,2,36,0
7981,100,33,3,33,0
7982,100,45,2,10,0
7983,50,27,2,34,0
7984,10,40,0,45,1
7985,50,22,2,13,0
7986,10,30,3,25,1
7987,20,9,2,44,0
7988,100,45,0,33,0
7989,100,35,3,10,0
7990,20,18,0,52,0
7991,50,42,4,24,0
7992,50,5,0,5,1
7993,30,27,1,10,0
7994,10,6,0,39,0
7995,50,32,1,47,0
7996,20,8,1,27,0
7997,50,39,1,50,0
7998,100,21,1,52,0
7999,10,18,0,36,0
8000,30,14,3,33,0
8001,10,15,2,28,1
8002,100,42,1,40,0
8003,100,26,2,43,0
8004,100,44,1,3,0
8005,100,32,1,31,0
8006,20,39,0,29,0
8007,30,28,0,44,0
8008,100,39,0,45,0
8009,100,43,2,52,1
8010,50,32,3,50,0
8011,30,13,1,44,0
8012,10,15,0,42,1
8013,30,18,3,21,1
8014,30,39,2,32,0
8015,30,6,2,28,0
8016,100,11,0,21,0
8017,100,32,1,47,0
8018,20,40,3,35,0
8019,10,20,3,30,1
8020,50,33,1,56,0
8021,30,40,1,47,0
8022,10,8,2,17,0
8023,10,35,1,29,0
8024,20,5,0,48,0
8025,50,35,2,2,1
8026,30,47,1,33,0
8027,50,14,1,54,1
8028,20,21,0,4,0
8029,100,47,0,58,0
8030,10,24,5,49,1
8031,30,17,3,39,0
8032,100,18,1,25,0
8033,20,34,2,5,0
8034,50,12,0,55,0
8035,10,16,2,4,0
8036,30,4,2,52,0
8037,100,25,1,52,1
8038,100,34,1,29,0
8039,10,28,1,37,0
8040,50,46,2,8,0
8041,20,11,0,20,0
8042,50,13,2,55,0
8043,50,31,0,41,0
8044,50,25,2,6,0
8045,10,39,2,36,0
8046,10,10,3,32,0
8047,20,24,2,5,0
8048,50,1,3,40,0
8049,10,25,0,20,0
8050,20,28,2,45,0
8051,20,36,2,4,0
8052,50,18,3,39,1
8053,30,6,3,22,1
8054,50,2,1,33,0
8055,30,3,1,31,0
8056,20,46,4,41,0
8057,10,8,2,29,0
8058,100,31,1,5,0
8059,20,19,2,10,0
8060,10,6,2,11,0
8061,20,14,0,50,0
8062,50,3,1,37,0
8063,30,1,2,56,0
8064,20,44,1,22,0
8065,10,30,1,24,0
8066,50,46,1,21,0
8067,100,19,2,36,0
8068,50,19,3,58,0
8069,30,9,1,51,0
8070,50,7,2,16,0
8071,100,46,3,2,0
8072,10,37,1,15,1
8073,20,41,0,41,1
8074,30,7,1,49,0
8075,100,9,5,26,0
8076,30,4,1,30,0
8077,50,25,0,2,1
8078,30,12,0,54,1
8079,100,6,0,29,0
8080,20,18,2,6,0
8081,20,40,0,1,0
8082,30,21,1,40,0
8083,10,15,2,11,0
8084,30,3,1,52,0
8085,50,2,1,23,0
8086,20,41,1,26,0
8087,20,40,1,31,0
8088,20,4,1,15,1
8089,10,32,1,9,0
8090,10,2,1,34,0
8091,100,46,1,39,0
8092,30,29,1,17,1
8093,30,2,2,35,0
8094,50,34,1,36,0
8095,20,27,1,3,0
8096,10,39,0,40,1
8097,50,44,1,11,0
8098,50,38,0,28,0
8099,10,18,1,48,0
8100,30,36,2,28,0
8101,20,19,1,46,0
8102,30,27,2,55,0
8103,50,45,4,19,0
8104,20,20,2,55,0
8105,100,21,0,2,0
8106,50,23,1,32,1
8107,30,30,3,44,0
8108,30,25,0,11,0
8109,30,31,0,16,1
8110,10,27,1,11,0
8111,50,34,0,3,0
8112,20,8,1,55,0
8113,30,19,0,42,0
8114,30,41,2,29,0
8115,10,26,2,5,0
8116,20,28,3,28,0
8117,50,4,4,31,0
8118,100,31,1,13,0
8119,10,16,1,25,0
8120,50,10,3,56,0
8121,100,38,0,6,0
8122,30,10,1,52,0
8123,30,45,2,3,1
8124,20,9,1,22,0
8125,100,39,1,41,0
8126,30,36,2,53,0
8127,30,36,1,39,0
8128,20,19,1,55,0
8129,50,19,2,32,1
8130,30,12,3,30,0
8131,10,13,4,7,1
8132,10,25,1,25,0
8133,50,36,1,2,0
8134,100,25,1,8,0
8135,20,28,0,50,0
8136,10,42,1,59,0
8137,10,39,0,33,0
8138,50,30,3,28,0
8139,100,5,3,10,0
8140,100,17,2,38,0
8141,50,18,3,18,0
8142,10,43,1,13,0
8143,20,47,2,21,0
8144,10,21,2,33,0
8145,100,22,0,23,1
8146,10,39,3,1,0
8147,20,6,5,44,0
8148,30,16,1,40,0
8149,10,2,1,21,0
8150,50,1,3,5,0
8151,30,30,3,35,1
8152,50,43,2,18,0
8153,50,37,2,38,0
8154,50,23,0,36,0
8155,10,1,2,47,0
8156,100,19,1,29,0
8157,30,46,1,26,0
8158,20,3,0,36,1
8159,100,2,0,38,1
8160,10,37,2,50,0
8161,50,17,1,18,0
8162,20,28,1,29,0
8163,30,18,0,58,0
8164,100,33,1,31,0
8165,100,15,2,42,0
8166,20,22,0,13,0
8167,10,41,3,52,0
8168,30,27,2,54,1
8169,20,37,3,50,0
8170,50,32,2,30,0
8171,30,45,1,7,0
8172,100,19,1,59,0
8173,20,28,1,40,0
8174,100,28,2,57,1
8175,100,10,2,6,0
8176,100,20,1,2,0
8177,10,25,3,54,0
8178,100,21,1,8,0
8179,50,14,2,10,0
8180,50,22,0,49,0
8181,30,26,1,59,0
8182,100,44,2,54,0
8183,100,11,1,44,1
8184,20,7,0,43,0
8185,10,17,4,49,0
8186,30,18,3,48,0
8187,100,7,1,22,0
8188,20,20,2,10,0
8189,10,38,1,52,0
8190,30,11,2,35,0
8191,30,44,1,19,1
8192,100,16,3,4,0
8193,30,27,2,19,0
8194,20,11,2,41,0
8195,30,16,3,20,0
8196,50,23,0,49,0
8197,20,12,0,4,0
8198,10,40,1,49,1
8199,10,3,2,58,1
8200,100,2,1,26,0
8201,100,38,0,3,1
8202,50,24,4,52,0
8203,10,29,2,30,0
8204,10,47,1,36,0
8205,10,46,2,41,0
8206,10,34,3,6,0
8207,30,20,1,51,0
8208,20,18,1,39,0
8209,20,14,0,27,1
8210,50,18,1,16,0
8211,30,2,3,47,0
8212,10,1,3,16,1
8213,10,20,0,46,0
8214,100,34,3,36,0
8215,100,41,2,55,0
8216,50,41,3,34,0
8217,10,11,1,39,0
8218,50,27,1,24,0
8219,30,23,2,39,1
8220,20,38,2,6,0
8221,10,44,1,20,0
8222,30,3,4,9,1
8223,10,12,1,49,0
8224,100,30,2,21,1
8225,50,31,2,11,0
8226,100,23,3,48,0
8227,20,1,2,30,0
8228,100,41,0,1,0
8229,10,20,3,27,0
8230,100,6,1,58,0
8231,10,11,2,59,0
8232,20,35,3,48,0
8233,100,4,3,49,0
8234,50,29,4,6,1
8235,50,10,1,54,1
8236,50,29,2,43,0
8237,100,38,4,7,1
8238,100,1,4,48,0
8239,100,40,2,58,0
8240,10,8,0,57,1
8241,20,38,1,22,0
8242,50,17,1,34,0
8243,10,19,1,20,0
8244,50,33,3,45,0
8245,10,15,2,45,0
8246,100,45,2,15,1
8247,50,31,2,47,0
8248,100,21,2,9,1
8249,50,3,0,18,1
8250,30,2,0,46,0
8251,10,35,2,55,0
8252,30,41,1,46,0
8253,10,16,1,36,1
8254,20,45,1,46,0
8255,50,21,2,42,0
8256,20,12,1,30,0
8257,20,28,1,11,0
8258,10,12,0,54,0
8259,30,33,1,33,0
8260,100,20,2,59,0
8261,10,40,0,46,0
8262,100,21,1,40,0
8263,20,39,0,6,1
8264,100,41,0,43,0
8265,30,42,0,46,0
8266,10,36,3,39,1
8267,30,22,2,22,1
8268,30,26,4,39,0
8269,10,7,2,53,0
8270,30,7,3,19,0
8271,50,8,1,22,1
8272,50,26,2,31,0
8273,50,24,2,42,0
8274,100,24,0,25,1
8275,30,40,2,54,0
8276,10,12,2,41,0
8277,10,47,1,50,1
8278,100,8,2,59,0
8279,10,9,2,49,0
8280,50,3,1,30,1
8281,30,21,2,45,0
8282,10,31,1,4,0
8283,10,47,0,53,0
8284,20,24,3,26,0
8285,20,4,2,7,0
8286,20,20,1,40,0
8287,30,16,1,48,0
8288,50,10,2,12,0
8289,50,43,0,1,0
8290,50,26,3,6,0
8291,30,29,1,1,0
8292,30,5,1,8,0
8293,20,11,1,44,1
8294,10,29,1,48,0
8295,100,45,1,33,0
8296,100,15,1,4,0
8297,10,6,1,51,0
8298,20,15,0,50,0
8299,10,43,1,40,0
8300,10,20,1,6,0
8301,100,34,1,45,0
8302,20,2,4,52,1
8303,30,44,2,3,0
8304,100,16,3,15,0
8305,30,19,3,6,0
8306,20,34,2,6,0
8307,10,14,0,37,0
8308,50,24,0,51,0
8309,50,28,2,27,0
8310,20,32,0,42,0
8311,50,37,1,41,0
8312,30,10,1,46,1
8313,50,45,1,54,0
8314,20,9,0,5,0
8315,20,24,1,59,0
8316,30,36,2,39,0
8317,50,29,1,17,0
8318,50,29,2,23,0
8319,10,23,3,17,0
8320,100,27,2,41,0
8321,20,31,4,54,0
8322,10,43,1,23,1
8323,20,7,2,39,0
8324,10,45,1,33,0
8325,100,4,1,2,0
8326,10,14,2,10,0
8327,20,42,0,19,0
8328,50,42,1,40,0
8329,20,10,4,9,1
8330,30,44,1,15,0
8331,30,34,5,43,0
8332,30,26,0,24,0
8333,30,23,2,12,0
8334,100,9,3,22,1
8335,50,37,0,18,0
8336,50,8,2,2,0
8337,20,14,2,15,0
8338,10,7,0,42,0
8339,20,7,3,39,1
8340,20,9,1,9,0
8341,20,3,1,22,0
8342,20,14,3,17,0
8343,50,17,2,14,0
8344,10,44,0,31,0
8345,20,22,2,41,0
8346,50,46,1,7,0
8347,20,26,0,47,0
8348,30,28,1,35,0
8349,20,45,1,34,0
8350,20,14,0,3,0
8351,100,9,0,2,0
8352,30,26,2,45,0
8353,10,2,0,27,0
8354,20,11,1,58,0
8355,10,17,2,45,0
8356,30,34,0,2,0
8357,20,19,2,52,1
8358,100,39,0,54,0
8359,50,18,1,51,0
8360,100,13,0,41,0
8361,100,5,0,5,0
8362,50,23,0,21,0
8363,50,24,1,7,0
8364,50,29,2,25,0
8365,20,47,4,45,0
8366,10,8,2,1,0
8367,10,26,1,9,0
8368,50,15,0,2,0
8369,100,1,0,3,0
8370,30,28,0,44,0
8371,50,47,1,37,0
8372,100,46,3,58,0
8373,100,14,2,44,0
8374,20,42,1,4,1
8375,20,34,1,21,0
8376,10,31,3,26,0
8377,10,6,3,53,0
8378,30,5,0,44,0
8379,30,31,1,37,0
8380,30,37,3,14,0
8381,30,15,2,46,0
8382,100,15,3,10,0
8383,100,43,0,26,0
8384,10,5,4,10,0
8385,20,28,2,37,1
8386,20,33,1,59,0
8387,50,11,4,18,0
8388,100,43,1,27,1
8389,30,6,1,17,0
8390,30,23,0,10,1
8391,50,40,1,11,0
8392,20,2,0,47,1
8393,30,15,1,24,0
8394,20,23,0,19,1
8395,50,22,1,44,0
8396,20,9,1,16,0
8397,20,47,1,23,0
8398,20,40,0,56,0
8399,30,30,2,59,0
8400,10,16,2,12,0
8401,100,46,1,54,0
8402,20,47,2,54,0
8403,20,30,0,59,0
8404,20,45,4,19,0
8405,10,9,1,25,0
8406,50,1,2,3,0
8407,30,38,2,13,0
8408,10,8,2,21,0
8409,20,18,2,22,0
8410,10,27,1,47,0
8411,10,18,0,29,0
8412,10,32,0,49,0
8413,50,32,1,43,0
8414,100,45,2,25,0
8415,30,36,0,23,0
8416,50,36,1,59,0
8417,50,21,1,12,1
8418,100,46,0,49,0
8419,50,32,1,54,0
8420,10,31,0,23,0
8421,10,37,1,5,0
8422,20,16,6,29,0
8423,50,46,1,5,0
8424,20,46,2,39,0
8425,30,14,0,35,0
8426,10,24,4,35,0
8427,30,25,0,17,0
8428,100,46,2,30,0
8429,10,35,0,56,0
8430,30,17,0,2,0
8431,100,46,1,15,0
8432,30,42,3,51,0
8433,100,45,2,23,0
8434,100,4,1,42,0
8435,10,11,1,26,0
8436,20,47,0,11,0
8437,100,15,0,24,0
8438,100,30,0,9,0
8439,10,24,1,14,1
8440,20,2,0,24,0
8441,50,43,2,7,0
8442,50,34,1,10,0
8443,20,23,2,33,1
8444,30,31,5,33,0
8445,10,37,4,46,0
8446,20,13,2,27,0
8447,50,33,1,8,1
8448,100,7,2,14,0
8449,50,32,2,7,0
8450,100,7,0,18,1
8451,10,42,2,57,0
8452,100,38,2,26,0
8453,20,44,3,55,0
8454,100,13,1,41,0
8455,30,24,1,59,0
8456,20,28,0,15,0
8457,10,32,1,33,0
8458,20,43,3,11,0
8459,30,18,2,19,0
8460,10,34,1,42,0
8461,50,34,2,18,0
8462,30,38,1,22,1
8463,10,1,1,58,0
8464,100,43,1,36,0
8465,20,42,1,18,1
8466,10,31,2,18,0
8467,20,1,3,22,0
8468,100,16,4,25,0
8469,10,39,2,54,0
8470,50,15,1,52,0
8471,30,33,2,44,0
8472,10,23,0,31,1
8473,100,41,2,9,1
8474,10,34,3,50,1
8475,20,17,1,38,0
8476,10,25,2,55,0
8477,50,42,2,19,0
8478,10,6,3,52,0
8479,30,31,0,55,0
8480,10,5,2,25,0
8481,20,40,1,15,0
8482,10,40,2,5,0
8483,50,30,1,11,0
8484,100,5,1,13,0
8485,10,12,2,34,0
8486,10,7,0,8,0
8487,30,45,2,25,0
8488,50,13,1,27,0
8489,100,4,1,11,0
8490,20,42,0,18,0
8491,10,3,0,58,0
8492,100,12,1,10,0
8493,20,1,2,33,0
8494,50,27,1,36,0
8495,50,43,1,17,0
8496,100,13,2,49,0
8497,20,17,1,5,1
8498,50,8,0,23,0
8499,100,32,1,3,1
8500,50,20,1,39,0
8501,50,17,2,37,0
8502,50,34,2,10,0
8503,30,35,0,27,0
8504,20,35,1,56,0
8505,100,38,3,7,0
8506,100,42,2,49,0
8507,20,24,2,29,0
8508,20,18,1,49,0
8509,20,46,0,39,0
8510,20,39,0,6,0
8511,10,33,4,9,1
8512,100,23,2,8,0
8513,10,25,1,14,1
8514,50,37,1,54,0
8515,50,27,1,38,0
8516,100,1,1,9,0
8517,50,21,1,52,0
8518,20,10,1,57,0
8519,10,31,1,11,1
8520,20,44,0,11,0
8521,50,25,1,40,1
8522,10,20,3,35,1
8523,20,2,0,11,0
8524,100,15,1,36,0
8525,20,28,1,55,0
8526,50,13,3,3,0
8527,10,14,1,45,0
8528,100,2,0,19,0
8529,10,34,0,8,0
8530,100,35,0,53,0
8531,10,37,3,28,0
8532,50,25,0,53,0
8533,100,15,1,56,0
8534,30,12,1,54,0
8535,10,9,0,53,0
8536,10,31,3,1,0
8537,20,14,1,53,0
8538,100,29,4,40,0
8539,30,43,4,30,0
8540,50,38,0,41,1
8541,20,42,3,38,1
8542,30,8,0,11,0
8543,100,3,1,29,1
8544,30,2,1,31,0
8545,10,16,2,10,1
8546,10,19,4,35,0
8547,20,30,1,40,0
8548,100,41,1,29,0
8549,100,16,2,37,1
8550,30,31,1,2,0
8551,20,28,0,48,0
8552,100,4,1,1,0
8553,10,10,2,59,0
8554,30,45,0,32,0
8555,50,18,3,24,0
8556,10,47,1,2,0
8557,20,32,1,59,0
8558,100,30,1,3,1
8559,10,36,0,9,0
8560,50,9,3,49,0
8561,50,36,5,24,0
8562,20,29,0,12,0
8563,10,16,3,34,0
8564,30,28,0,56,0
8565,10,21,2,34,0
8566,50,47,1,23,0
8567,20,2,3,19,0
8568,20,46,2,52,1
8569,30,35,3,32,0
8570,20,28,3,59,1
8571,20,36,2,49,0
8572,20,31,1,28,0
8573,20,33,1,26,1
8574,20,23,0,49,0
8575,50,41,2,45,0
